index,AccountID,BankName,Cost,Balance,Remain,Open_Date
453,37353907207, Cooperative,3191683,6670617,3571547,2001/11/09
454,34485617689,KGI,2916537,3383182,5451676,2012/10/06
455,56213730777,HSBC,6085231,12231314,7299195,1990/03/24
456,81563103474,Kaohsiung,99715,67807,4317148,2014/02/02
457,78103057037,Kings Town,6008356,10694873,8601455,1995/01/05
458,64862647311,Fubon,4251624,6802598,1362877,2004/05/09
459,17661725886,Cota,5030633,10161878,818846,2008/12/17
460,11585953314,LINE,1921824,1153095,847295,2016/05/17
461,98377943946,Kaohsiung,6540195,9090871,4102543,2008/12/24
462,44575877281,First,9921374,13393854,1493216,1988/05/16
463,33526174138,Taishin,5497365,11819334,2770775,1996/01/07
464,09893658541,E.Sun,9324691,18369641,990381,2002/11/22
465,41017620697,Fubon,1995926,3712422,4456591,1995/05/06
466,31513781505,O,3257723,3192569,9072525,2016/03/21
467,59003665500,Shanghai,7448037,4543303,24220,1993/07/08
468,58325283220,Chang Hwa,9363806,2621866,8808560,2016/07/17
469,07298284436,Cathay,5568344,12250356,9439362,2023/04/14
470,33843604566,Union,1432693,2349616,5024204,2002/06/17
471,25099679902,Hua Nan,8555954,14630681,1773212,1988/09/14
472,46027741685,Citibank,1936062,1084195,4565376,2016/06/23
473,81067193286,Land,3976843,8788823,1870589,2020/08/09
474,58984634434,Shanghai,93596,91725,686066,2009/08/06
475,43526638293,Mega,1707344,3773230,7135921,2016/04/12
476,29781967825,Taiwan,232989,517235,6211178,2017/10/09
477,39450802884,Taiwan,5631299,5237109,2165194,2002/06/01
478,24389522255,Land,7692449,9769410,5724740,2015/07/02
479,40674408618,KGI,1193705,2399347,9667805,1998/11/22
480,14886159387,DBS,5627310,3714025,6073871,2018/11/24
481,59740345269,EnTie,8867061,8246367,3662988,2013/08/27
482,76211839718,Chang Hwa,811162,2044128,5072218,2020/07/10
483,58206341624,EnTie,8997084,13495626,9948769,1988/03/25
484,86949959858,Shin Kong,8745243,10756648,2228350,2003/11/15
485,46102505041,CTBC,2992977,3112696,4043892,1985/12/10
486,18832038957,CTBC,8922332,10349905,1305926,2021/01/21
487,84688594249,Shanghai,4092430,4256127,2469297,1999/04/27
488,72902839395,Cota,2630601,2656907,1921525,1981/09/08
489,02198572634,Sunny,8996111,22850121,8071587,1987/08/21
490,03961368691,Kaohsiung,7427812,18495251,3959802,1988/07/08
491,84990626605,Kings Town,8705581,15060655,7328481,1990/06/17
492,17171700652,HSBC,3202886,7750984,875427,2019/03/25
493,31985748477,Shin Kong,5122559,1331866,334433,1991/06/06
494,05534431361,Shanghai,9630687,4044889,4913131,2023/06/02
495,27508715944,Kings Town,9775119,7624593,6978651,1993/07/11
496,62118707116,Land,5578802,3403070,9876290,2018/01/20
497,52189686507,Kings Town,8719115,14560922,1353257,1986/04/16
498,58464892597,Kings Town,7520319,3158534,2761163,1980/10/07
499,05442016905,Sunny,890167,2065187,8139358,2007/02/21
500,97834497215,First,7645322,3516849,9049637,1989/03/21
501,93180020987,Hwatai,6212603,9753786,5342533,2023/11/24
502,99409209181,Citibank,9930954,8242692,9699334,2017/03/12
503,11684594927,O,867336,1769365,6136986,1987/04/30
504,03392098155,Shanghai,2827130,5654260,9803351,2001/08/27
505,32720317018,Panhsin,7703712,7164453,5065989,2003/01/05
506,76021035912,DBS,76508,81863,7711177,2024/01/01
507,45341407498,Kaohsiung,6710451,4496003,8547443,1980/12/24
508,79743099276,CTBC,369915,454995,8489153,1983/12/12
509,76434709407,Kaohsiung,5024547,3617674,5672232,2023/11/24
510,89673529838,DBS,5247063,5037181,1611956,2020/05/17
511,98920184519,HSBC,8628027,11734116,4335426,1991/08/16
512,90091593987,E.Sun,3117928,3211465,722171,1999/01/22
513,31041747212,First,5634309,13635027,1641810,1988/03/01
514,06687908001,Shin Kong,9779791,7237046,7520058,2004/07/04
515,04444928659,DBS,7285918,2768649,4303319,1985/06/30
516,59155407165,EnTie,1079487,2126589,8150523,1980/03/06
517,27062612401,Union,4444479,10000077,8658370,2014/01/04
518,14582641963,Shanghai,190187,397490,790342,2014/06/05
519,28894574133,KGI,7792911,8650131,9955776,2015/06/22
520,15094005283,Far Eastern,3099309,3409239,2252287,2005/03/06
521,79505036280,Land,6331764,10574045,3511732,2003/01/22
522,58968339773,E.Sun,8185471,18990292,8746138,1991/03/16
523,30056303610,HSBC,5294443,11912496,4324691,1996/04/25
524,30181296188,Shanghai,4608113,2165814,1203641,1984/08/05
525,73600304935,Taishin,9782654,8706563,26815,1986/07/06
526,66944963311, Cooperative,636960,464981,3849001,2007/11/25
527,98858171236,Hua Nan,9042404,20164560,1697491,2008/06/16
528,20528148969,Far Eastern,472409,146447,7304312,1983/05/13
529,68011509701,EnTie,4081289,6897378,1649740,1997/04/09
530,91759934994,Hwatai,9002761,13594169,7212352,2008/02/12
531,00263342608,E.Sun,9672950,17991687,2393287,2021/02/08
532,40787071963,Shanghai,6321325,5436340,7346950,2008/03/12
533,04451074840,Fubon,4386341,9606086,2481446,1982/03/26
534,49836963710,Cota,3692359,1661562,8935032,2016/02/10
535,38591245764,First,9115549,1823110,757064,1999/01/05
536,27512992216,Cota,2813849,3207787,7108464,2023/06/27
537,52934684716,First,5647354,7341560,278636,1995/12/19
538,56547012501,Chang Hwa,686501,837531,9096022,1987/06/24
539,46310885898,HSBC,2486639,6216597,925153,2016/12/15
540,81416395254,SinoPac,8955662,7880983,5418867,1998/11/21
541,44486122298,Cathay,331028,476680,6112229,2010/02/13
542,39532951685,Hua Nan,641241,378333,9175389,1993/03/14
543,69661588422,Kaohsiung,1303832,651916,9479734,1996/11/17
544,47997260533,LINE,3035324,6313473,1248879,2005/06/18
545,42304364875,EnTie,202687,451992,8828284,1996/04/05
546,29432126714,NEXT,6178987,5808248,9148724,2007/02/12
547,79096213904,Shanghai,9240540,17094999,7558345,1997/02/18
548,40935918328,Shin Kong,401284,457463,1189404,2015/11/29
549,09071789304,Kaohsiung,2478719,2924888,9216705,2013/07/24
550,74487416678,KGI,1955358,1388305,64945,1982/11/20
551,78848044883,Fubon,3567771,7563674,4079330,1990/08/13
552,04906078359,O,101653,25414,8890760,2016/03/21
553,35945317585,Hwatai,8132115,17971974,2566337,2007/01/01
554,18027797548,LINE,1632721,2677662,675238,2005/05/31
555,49914671449,Cathay,1180455,1062410,2164045,1980/12/09
556,87967815291,Union,5265112,9687806,4249273,2003/12/16
557,09682060522, Cooperative,6409563,14806090,8368210,1989/10/22
558,86902201851,Citibank,7852089,14761927,5777451,1983/11/13
559,48927334562,Hwatai,1756872,3917824,2064657,1988/08/14
560,75951969441,Sunny,9149978,7685982,391342,2000/07/08
561,60929274063,Land,2970447,6713210,5351953,2003/09/16
562,02290975910,First,7395280,9761769,2533778,1991/05/17
563,01755902001,Mega,3713404,5607240,5119515,2009/03/13
564,58576212223,SinoPac,6103549,15686120,3490486,1995/08/10
565,22833944066,Yuanta,562943,253325,8321514,2009/09/23
566,61682459416,Taishin,9812214,5396718,3615682,1983/12/04
567,74054985631,LINE,4895178,2398638,6889330,2018/08/20
568,37753304655,Kaohsiung,428701,668773,525176,2023/07/15
569,15961866778,Rakuten,9426378,7541103,3208296,2007/10/25
570,65101682831,Land,5180114,5801727,8483460,2010/05/09
571,95817861362,Hua Nan,8817483,13931623,8315079,1997/06/10
572,86834965022,NEXT,5826042,14914667,779208,2018/02/01
573,55166695413,Citibank,2108886,5440925,8674556,1992/02/07
574,98491951428,CTBC,5674748,9647071,2620865,2013/12/22
575,17016323607,Cota,7874214,7874214,3948280,2011/03/15
576,85806765715,Chang Hwa,8502944,13859798,1854894,2012/09/18
577,42482115463,Kings Town,1513541,544875,623436,1991/04/03
578,54655756734,Far Eastern,5429419,8741364,2448952,1999/07/07
579,95753232033,Hua Nan,5496370,3737532,9047786,2005/10/02
580,80279340925,Chang Hwa,2962121,4828257,5933340,2021/07/25
581,76165322725,KGI,7890801,7101721,2383237,2003/04/02
582,44330547488,KGI,6736285,1886160,2101776,1991/01/05
583,71244338328,Far Eastern,6384736,7406293,3917563,1986/04/12
584,30487597802,EnTie,5093561,5144496,9868477,1990/12/23
585,94554167881,Citibank,1956319,2856225,444880,1982/02/17
586,55507304424,Mega,5293692,8152285,8146029,2017/09/17
587,80707237851,Chang Hwa,8557617,8985497,248928,2015/10/17
588,90306767350,KGI,1114816,1449260,9042351,1994/04/05
589,83304866787,LINE,6023371,10842067,9860707,2000/04/10
590,60061715438,Yuanta,423486,525122,1352351,1992/06/10
591,70675293713,Hwatai,1444502,3206794,8090411,2007/05/17
592,83248486853,Panhsin,8641981,6222227,2488583,2012/12/27
593,54396022139,O,42227,61229,8006516,2016/06/24
594,71963533061,Taishin,3850987,1270826,7517977,1998/05/26
595,64219833039,CTBC,1282921,2937889,5396324,2008/10/27
596,96652863800,Chang Hwa,8305012,13204969,6251039,1986/12/30
597,06862712445,DBS,4956293,7682254,5611961,2002/09/21
598,04421132544,LINE,9313737,7264715,5626132,1989/03/09
599,95578440467,Mega,7728561,11592841,3883187,2008/12/01
600,41081953872,First,5604847,3418957,1889036,2015/09/11
601,11805972635,Rakuten,9296512,3253780,4287534,2006/09/02
602,13049830887,NEXT,9381630,21483932,4453849,1998/04/26
603,68358810139,Shin Kong,9443892,11143792,2860222,1984/12/23
604,84601364653,E.Sun,3702004,5256845,3981939,1985/01/30
605,33620736021,Panhsin,8802509,8890534,811788,2019/07/02
606,55662439154,HSBC,2131654,4668322,1297576,2010/05/15
607,38301751889,Citibank,8876089,8166002,1717769,1986/08/09
608,96546170001,HSBC,6395968,11256903,8315230,2000/11/13
609,82574542807,Cota,2034521,1586927,3333100,2018/05/16
610,33778118989,Citibank,2965848,3677651,6947422,2004/09/30
611,27263617319,Far Eastern,7077317,7855821,8229341,1987/02/13
612,77424241974,Sunny,3924462,8516082,369471,2017/11/30
613,23367573626,Kings Town,635699,870907,2160399,2015/02/15
614,02773456194,Taishin,3152581,1197981,4044778,2021/06/26
615,82846084528,Kings Town,9259717,21760334,8334973,2018/04/11
616,33937648214,SinoPac,8144924,16452746,3221860,2017/10/13
617,45002359323,Mega,9547771,3246243,6394653,2008/12/05
618,09138760051,Hwatai,9025203,2888065,6305630,2024/03/11
619,92480693813,Sunny,5188984,2179374,2356631,1993/08/26
620,85170930815,Union,1460013,3460230,645567,2005/08/01
621,40988586394,SinoPac,7443739,1860935,4924303,1990/07/05
622,83399981848,Hua Nan,7786905,16741845,741268,1993/07/25
623,28185318654,HSBC,263722,65931,721412,1990/10/28
624,88459474202,Kings Town,2542379,4703401,5817456,2004/02/21
625,63878384810,O,9043805,22699950,2381808,1988/07/23
626,62005545385,Mega,4979322,2788421,9091619,1998/02/06
627,91959689548,Hua Nan,8014223,8575218,4672602,2020/07/28
628,24434104459,Kaohsiung,1821883,3716641,6271680,1980/07/18
629,36884760981,Far Eastern,4850679,10234932,3334074,1993/05/28
630,51602899071,Union,7911191,12341457,2416058,2017/06/22
631,24255846499,Hua Nan,9018437,13166918,3284576,1985/02/23
632,06527344197,Citibank,4995885,7643704,8741980,1993/04/03
633,93455008513,Far Eastern,8127487,7721113,9846277,2015/12/27
634,00788514607,Taishin,7188234,17898702,6994927,1982/03/20
635,47964225519,Fubon,4728185,9172678,5451037,2010/01/05
636,44574781399,CTBC,1833631,513417,7921903,1983/01/21
637,28182901350,DBS,479713,455728,2667529,1983/10/02
638,72318029394,First,6239117,15223445,4784192,2005/09/16
639,05861134673,Shanghai,9207205,15928464,5016173,1998/06/20
640,77521092549,Mega,2517319,4304615,6764490,1995/03/29
641,84039404670,Fubon,1458280,889551,8988270,2007/02/05
642,99847536404,EnTie,697099,1024735,8835794,1997/03/20
643,66702174506,Panhsin,444716,849407,5123425,2023/01/14
644,83043635982,Taiwan,315272,510740,547976,2019/01/08
645,12152418893,Rakuten,3979753,9551407,8675916,1986/02/24
646,48035658037,Taiwan,8188312,19733831,9882216,2000/08/31
647,92664719261,HSBC,6621530,1986459,6541060,2005/03/06
648,61863657528,KGI,8876764,19262577,8325663,1998/02/23
649,01675733716,Shanghai,7382544,2879193,7425983,1985/07/10
650,91932120955,Fubon,7183565,11565539,3748413,2004/03/12
651,30737267424,NEXT,2390623,2605779,9059567,2003/01/31
652,98781859207,First,4684094,6979300,5232143,1999/04/30
653,56041395809,DBS,879303,1820157,5251262,2024/01/26
654,44801838226, Cooperative,4693851,9904025,28295,2002/08/15
655,51403033598,Fubon,438991,618977,2672558,2020/12/27
656,78295050508,DBS,9576661,9959727,3926331,2009/05/02
657,89821348191,E.Sun,722945,224113,2714753,2007/10/21
658,81273033434,Union,1858538,3382539,1142430,2014/11/10
659,48763587630,SinoPac,2195992,2613230,4251343,2003/12/08
660,40658258818,NEXT,6342575,14397645,3229120,2013/12/13
661,34646778446,EnTie,5336941,3682490,1898782,2015/03/10
662,96521332571,Land,4007064,4327629,9163,1982/10/15
663,37354334275,Chang Hwa,6079868,12038138,9501178,2007/09/18
664,71151957558,E.Sun,8587585,18205680,1027819,2019/07/12
665,54597332936,EnTie,4283595,11051675,3715148,2000/01/09
666,35107110625,Cathay,1984203,3333461,1789610,2006/01/02
667,91255808504,Chang Hwa,9168761,3117379,1165926,2007/10/06
668,86476246184, Cooperative,3743903,4642439,3948430,1990/04/10
669,25403000198,Kings Town,8903306,20833736,6419549,2006/08/25
670,68199946068,Rakuten,6122245,1591784,9513229,2010/09/14
671,35470848459,Far Eastern,6340807,11350044,7560070,2005/10/13
672,88792743412,E.Sun,532459,702845,4717866,2019/02/07
673,53730542899,Cathay,835487,284066,5858045,1992/09/07
674,65891864424,Kings Town,8312534,6650028,1533178,2016/09/21
675,21809267498,NEXT,2303009,2441189,79914,2019/10/09
676,39728783295,Kaohsiung,9142138,15450213,6718919,2019/01/17
677,80334611551,Far Eastern,2115513,507724,620000,1990/07/18
678,42379632734,Chang Hwa,7863125,13917731,1852063,2021/12/25
679,47122515618,Kings Town,4745735,8779609,3573067,2018/01/16
680,81235670942,First,190300,62799,7426992,1998/07/31
681,38559210435,Taishin,4144038,1036010,4611332,1999/10/25
682,11835761953,Shin Kong,239543,421595,7683048,2000/02/16
683,77264327360,Yuanta,5002218,7653393,2636808,1992/08/18
684,61172309214,First,4433590,10950967,9420447,1984/10/30
685,50984579506,Land,2854518,7221930,2369207,2000/02/03
686,02288637670,SinoPac,9692369,10564682,6055170,2007/02/12
687,38169006330,Cota,3715517,8359913,3997329,2000/01/02
688,75019561279,Land,2269295,1928901,9688288,1998/09/09
689,68478503866,CTBC,3183168,2705693,7981014,1997/07/17
690,48549197341, Cooperative,9583657,10446186,5695645,1994/07/22
691,95221508989,CTBC,5444000,6369480,719621,1999/01/09
692,67325423837,E.Sun,5307267,4776541,731468,2006/10/18
693,71377803401,Yuanta,8164374,10042180,5763517,2011/02/19
694,74934403213,DBS,7970797,10521452,6771454,1988/09/04
695,40770153469,Yuanta,4545826,9909900,9794560,2013/05/24
696,98997850106,E.Sun,9642113,2217686,8774845,1996/03/13
697,30988136291,EnTie,9607165,17100753,8271432,2023/09/07
698,28485531417,CTBC,765800,1347808,1621513,1985/03/01
699,12587411333,Sunny,3964862,1348054,9078733,1984/03/28
700,95972442049,Rakuten,2313532,1688879,2570262,2005/09/02
701,73118422671,Taishin,8995559,7466314,2439131,2014/06/06
702,85481057966,Union,32499,30550,8649244,2008/03/28
703,47614993450,Kaohsiung,8610014,7232412,2116151,1986/11/26
704,19523785208,Chang Hwa,9529310,18391568,4645669,2021/06/09
705,52394229223,Hwatai,1722833,4307082,1551346,2002/06/24
706,36864176351,Rakuten,5507071,8150465,9313672,1991/05/10
707,78978192561,LINE,9140915,17824784,6606997,2004/01/05
708,85978856537,NEXT,994094,536811,111740,2011/03/19
709,21731191116,Shanghai,8186244,9659767,7028949,2009/03/30
710,35854313869,DBS,3087991,5620143,3665015,2003/07/22
711,11660267069,Citibank,115534,134019,7707882,2010/09/24
712,11050064351,Sunny,3058735,2202290,6191194,2003/07/22
713,07775713804,Shin Kong,2843320,6027838,8862787,2004/04/02
714,48906057174,Hwatai,1408140,2943012,6840979,1990/12/27
715,43897730305,Sunny,1327025,1061620,4691818,2006/07/27
716,96088981463,HSBC,3908422,4768274,1965431,2004/01/16
717,14462311939,KGI,7780149,6613127,7063318,2003/01/31
718,11816225793,CTBC,4513710,3159597,9716629,1985/06/04
719,53214457469,Shanghai,6851730,11716458,9189248,1986/09/23
720,68053701991,Citibank,8880566,13232043,9929150,1986/12/31
721,80317342474,Shin Kong,9142050,9690573,1819485,1997/03/05
722,04253855808,DBS,7756756,18538646,5749514,1995/05/25
723,93720139987,Fubon,185942,427666,1884792,2017/11/15
724,10831444443,NEXT,1814169,3120370,4191986,2011/06/29
725,38938166365,Kaohsiung,7760144,6751326,3644361,2015/10/02
726,37704128228,Far Eastern,7317277,17122428,8156926,1993/02/13
727,91101910151,Yuanta,5640362,4625097,444983,1999/05/30
728,92765723211,Fubon,3921300,6195654,3207655,2022/12/18
729,98908846746,Kaohsiung,8832541,8302589,2763524,1994/06/30
730,04579410029,Citibank,4167522,4667624,9033072,2015/12/29
731,11364052009,O,5111247,10018044,1454405,2017/03/12
732,71197297185,KGI,6034596,8629472,1510011,2016/02/12
733,76842099253,Citibank,3407660,6304171,4511106,2023/02/28
734,88844033942,E.Sun,7361133,4343069,9756957,1981/07/10
735,80126007726,Shanghai,6525385,8744015,1405295,2004/09/28
736,69258731749,LINE,4179787,7356425,9252385,2014/07/23
737,55637320863,Hwatai,59276,108475,3035524,1988/03/27
738,54321737392,Rakuten,5195147,11169566,1434290,2011/10/02
739,11553302062,Taishin,890141,293747,9614410,2019/01/19
740,06573335445,Hua Nan,6255830,6506063,5084926,2024/05/20
741,03583634067,Cathay,5465347,6613069,9111586,1991/05/06
742,51114036444,EnTie,1239367,1090643,7246161,2000/02/01
743,15683616649,Kaohsiung,3475793,7785776,256697,1983/01/09
744,39975772277,Kaohsiung,5276326,6806460,8798346,1985/05/09
745,16264337132,Citibank,8638173,22113722,2559367,2008/01/10
746,20966058697,Citibank,9163837,7239432,3203269,2007/10/09
747,74296904774,Yuanta,5767939,10382290,6977523,1984/06/03
748,93898555053,DBS,2303571,575893,4558702,1989/08/22
749,30066375024,EnTie,8220280,2137273,8950736,1999/02/04
750,43867963367,Cathay,9070684,16599351,1309813,1982/08/21
751,74487493663,Panhsin,6664508,8597215,2923908,1981/08/05
752,00050143076,HSBC,3948540,4264423,2779215,2024/01/18
753,42967373902,DBS,1336401,2098149,9058198,2012/02/27
754,24878285400,Kings Town,8304573,15363460,7570791,1990/09/27
755,90160957341,Cathay,4952908,9360996,3536499,2017/08/07
756,89326802117,Kings Town,5819404,6517732,7302243,1980/07/27
757,57985729238,Mega,7648162,8107051,5716581,2008/03/17
758,15786168762,Rakuten,2976987,922866,5389544,1989/01/13
759,92385483391,SinoPac,2463687,1084023,2769846,2009/06/07
760,93313998252,Kaohsiung,4987542,9625956,2376672,1996/06/20
761,89256121457,Panhsin,295414,570149,644941,1985/02/21
762,49968584215,Hua Nan,9143584,10057942,6255831,2019/09/25
763,90944332793,Taishin,1293167,995739,6653136,2006/04/03
764,57538623246,First,1909363,3035887,9208759,1983/07/21
765,85297231168,LINE,3198137,5404851,7542629,1982/03/09
766,50536647066,Hua Nan,2762144,5192830,2029657,2019/06/24
767,90023721297,Panhsin,3701971,8514533,6932046,2023/08/28
768,57715046258,Taishin,9403999,7805320,6409649,1997/12/22
769,67342218462,Chang Hwa,6708411,7915924,6418145,2022/07/23
770,55370205733,Citibank,1720097,4265840,9923539,2001/09/04
771,83131947434,Yuanta,9770990,3419847,3946849,1989/07/26
772,31018821118,O,2550640,4922735,2172956,1999/04/06
773,60969385664,Rakuten,5327258,7458161,9516495,2022/10/13
774,40404319184,O,1850247,4625617,1878504,1988/05/16
775,72557693214,Far Eastern,883007,1880804,836454,1989/03/23
776,56662263354,Citibank,1616127,1050483,5792499,2010/01/17
777,51189294030,HSBC,5578202,13164556,8719550,1986/04/25
778,46550015083,Cathay,5745359,11375810,1146138,1984/05/31
